Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Total_Score_Original,Week_of_Semester,Learning_Efficiency (%)
S3841,Ali,Jones,student2841@university.com,Male,23,CS,60.75,77.05,72.75000000000001,57.61,62.830000000000005,81.1,57.87,55.841499999999996,C,6.2,No,Yes,PhD,Low,10,7.7,63.7215,12,79.86580215841424
S3842,Ali,Williams,student2842@university.com,Female,20,Business,76.2,76.45,79.54,62.46,43.330000000000005,63.8,78.63,20.0,C,15.3,No,No,Bachelor's,Low,8,4.1,33.49875,1,86.80803618158376
S3843,John,Davis,student2843@university.com,Male,24,CS,80.4,52.8,53.27000000000001,82.61,82.99000000000001,70.4,61.38,20.0,D,18.8,Yes,No,High School,Medium,10,4.7,28.160999999999998,13,80.28335147035835
S3844,Emma,Brown,student2844@university.com,Male,23,Mathematics,31.83,68.47,58.46000000000001,97.71,84.44000000000001,92.1,51.03,60.36,C,20.0,No,Yes,High School,High,9,5.5,66.16,14,83.41039097870113
S3845,Maria,Johnson,student2845@university.com,Male,24,Engineering,36.09,91.8,63.550000000000004,64.98,68.17000000000002,81.19999999999999,54.23,20.0,C,5.1,Yes,Yes,Bachelor's,Low,6,8.1,39.439,2,83.27186979696809
S3846,Sara,Williams,student2846@university.com,Female,23,Engineering,66.23,50.45,32.43,92.76,63.89,61.0,85.49,58.53899999999999,D,10.0,Yes,No,Master's,Medium,5,6.4,63.258999999999986,12,74.93645991669185
S3847,Maria,Brown,student2847@university.com,Female,24,CS,34.22,41.15,70.57000000000001,75.3,39.86,65.9,59.12,45.254999999999995,D,28.7,No,Yes,Bachelor's,Medium,7,6.6,56.69499999999999,16,79.50690520913415
S3848,Ahmed,Smith,student2848@university.com,Female,18,Mathematics,46.68,79.12,79.47,97.83,80.49,14.7,61.46,69.26400000000001,C,17.7,Yes,Yes,PhD,High,3,6.0,72.62400000000001,4,78.43135638470076
S3849,Sara,Brown,student2849@university.com,Female,20,Mathematics,9.78,43.21,40.63999999999999,56.81,82.27000000000001,47.0,68.86,47.08999999999999,D,22.6,No,Yes,Bachelor's,High,6,6.1,54.24999999999999,8,78.70173795852652
S3850,Liam,Williams,student2850@university.com,Male,23,Mathematics,55.28,98.8,90.63,98.68,49.69,30.1,82.86,31.575777777777777,B,12.7,No,No,PhD,High,7,8.9,53.54366666666667,2,90.48847594502664
S3851,John,Williams,student2851@university.com,Female,18,Engineering,99.09,76.58,39.79999999999999,72.05,62.33,43.2,73.47,20.42866666666666,D,19.6,Yes,No,PhD,Low,1,8.5,38.86299999999999,10,82.9865168341576
S3852,John,Smith,student2852@university.com,Male,19,Mathematics,86.55,68.22,91.65,97.65,62.56000000000001,66.2,97.23,84.44800000000001,B,13.9,No,No,PhD,Low,4,7.6,86.048,9,76.80748987861396
S3853,Emma,Brown,student2853@university.com,Female,24,Mathematics,92.53,65.8,51.95,72.93,60.32,14.9,71.71,57.199,D,12.4,No,No,Master's,Low,7,5.6,60.958999999999996,15,80.32269031504862
S3854,Sara,Brown,student2854@university.com,Female,22,CS,52.41,74.38,84.35000000000001,76.5,68.85000000000001,1.7000000000000002,59.96,67.7415,D,15.3,Yes,No,Master's,Medium,10,6.6,68.4615,13,80.18309963179111
S3855,Ali,Smith,student2855@university.com,Female,23,Business,75.25,45.44,64.01999999999998,90.24,93.32,39.7,76.81,68.62399999999998,C,16.5,Yes,No,High School,Medium,6,7.4,70.30399999999999,17,71.95366977228792
S3856,Sara,Brown,student2856@university.com,Female,21,Mathematics,2.1,95.8,79.07,86.13,57.809999999999995,32.2,72.54,72.88199999999999,C,13.3,Yes,Yes,,Medium,10,6.0,75.442,16,77.23791224764925
S3857,Ahmed,Davis,student2857@university.com,Female,18,CS,77.15,77.54,42.63,80.98,67.91,42.0,89.36,65.76650000000001,C,11.4,No,No,Master's,Low,2,6.6,69.12650000000001,2,91.03999326665485
S3858,Ali,Smith,student2858@university.com,Male,18,CS,21.56,51.04,41.69,70.85,83.09,93.1,96.76,20.0,C,20.6,No,Yes,Master's,Medium,8,4.7,30.642999999999994,14,73.5163365128998
S3859,Omar,Johnson,student2859@university.com,Female,23,Mathematics,49.33,73.75,39.190000000000005,89.62,66.99999999999999,70.7,91.81,20.0,C,14.5,No,Yes,High School,Medium,7,4.5,33.83050000000001,3,79.83823623164653
S3860,Omar,Williams,student2860@university.com,Female,18,Business,68.72,48.0,78.63,97.41,79.9,32.7,69.45,20.0,C,10.0,No,No,High School,Low,2,4.8,31.6485,12,76.18572278901722
S3861,Liam,Johnson,student2861@university.com,Female,19,Engineering,14.13,41.05,41.46000000000001,50.49,36.620000000000005,17.9,60.81,36.288,F,24.0,Yes,Yes,High School,Medium,9,7.8,44.44799999999999,8,77.52585697290188
S3862,Omar,Davis,student2862@university.com,Female,18,Business,47.14,77.83,63.67,79.39,79.65,61.8,95.72,20.0,B,23.1,Yes,Yes,Bachelor's,Low,6,4.9,33.78575,2,77.63439247695322
S3863,John,Davis,student2863@university.com,Male,22,Mathematics,67.89,78.91,65.85,93.3,36.02,65.8,69.3,20.0,C,27.2,No,Yes,PhD,Medium,2,8.6,40.42133333333332,4,76.44346660000562
S3864,Sara,Jones,student2864@university.com,Female,22,Business,6.57,75.02,84.97,82.66,89.88,48.4,88.51,76.9275,B,18.9,No,Yes,Master's,High,5,5.8,81.4875,14,88.65085902492811
S3865,Omar,Jones,student2865@university.com,Male,24,CS,68.22,51.01,36.300000000000004,90.04,48.7,21.3,99.48,20.0,D,12.0,Yes,No,PhD,Low,1,4.8,29.729750000000003,16,80.88734671567293
S3866,Maria,Jones,student2866@university.com,Female,24,CS,47.08,76.21,72.38,94.75,51.019999999999996,2.9,78.87,20.0,B,26.6,No,Yes,,Medium,2,8.1,42.778000000000006,19,60.23212107827448
S3867,Emma,Smith,student2867@university.com,Male,21,Business,90.26,43.39,45.36,87.55,58.95,26.6,73.99,56.19099999999999,D,12.0,Yes,No,High School,Medium,9,6.3,59.43099999999999,2,77.62824052555314
S3868,Maria,Brown,student2868@university.com,Male,19,Engineering,31.06,76.55,71.33,85.85,58.78,45.7,84.99,67.48049999999999,B,21.4,Yes,Yes,,High,10,5.9,73.92049999999999,12,76.58383478611157
S3869,Omar,Davis,student2869@university.com,Male,22,Business,71.84,73.24,72.05,98.24,50.849999999999994,78.8,59.7,63.077499999999986,C,9.8,Yes,No,High School,High,1,5.6,68.91749999999999,14,83.70904370738884
S3870,Liam,Johnson,student2870@university.com,Male,23,Mathematics,82.61,79.32,28.270000000000003,93.18,86.02999999999999,85.39999999999999,74.41,60.18249999999998,C,20.7,No,No,High School,Medium,4,5.7,66.30249999999998,6,81.50075475618088
S3871,Emma,Johnson,student2871@university.com,Male,20,Engineering,52.64,93.73,34.92,90.77,46.97000000000001,41.3,65.62,50.94500000000001,D,26.0,Yes,No,,High,9,7.3,60.105000000000004,13,79.27587023200208
S3872,Ahmed,Johnson,student2872@university.com,Female,20,Business,59.01,91.02,63.19000000000001,54.32,76.34,79.6,58.21,62.567499999999995,D,18.5,No,No,PhD,High,4,6.7,65.72749999999999,4,82.70596503650215
S3873,Maria,Johnson,student2873@university.com,Male,20,Business,60.77,98.84,60.64,61.95,52.309999999999995,99.3,80.51,70.6635,C,16.8,Yes,Yes,,High,10,6.3,72.9435,18,72.81887936096662
S3874,Liam,Jones,student2874@university.com,Female,24,Engineering,12.4,98.57,69.51,77.84,65.62,71.7,78.79,60.983000000000004,B,29.8,No,Yes,Bachelor's,High,1,6.2,73.783,12,79.22979984986515
S3875,Sara,Johnson,student2875@university.com,Male,23,Business,48.48,86.34,41.019999999999996,85.48,56.56999999999999,72.9,88.06,20.0,C,5.6,Yes,Yes,Master's,Medium,5,4.7,29.192,19,65.0854386972083
S3876,Sara,Brown,student2876@university.com,Male,18,Mathematics,58.67,97.39,90.86000000000001,65.16,92.32000000000001,91.0,93.65,35.968666666666664,A,13.3,No,Yes,Master's,High,6,8.1,57.973,8,73.39442166586494
S3877,Maria,Jones,student2877@university.com,Female,23,CS,66.12,92.04,42.92999999999999,54.67,46.53,33.8,61.02,20.0,D,28.0,No,Yes,PhD,High,1,8.6,31.688000000000002,7,81.25315837170731
S3878,Omar,Johnson,student2878@university.com,Male,18,Mathematics,47.83,83.65,85.7,65.55,47.61,1.1,88.99,67.414,C,21.1,Yes,Yes,PhD,Low,8,8.0,73.494,16,81.7449289632026
S3879,Liam,Smith,student2879@university.com,Male,20,Business,98.17,44.52,76.8,88.55,59.86,98.7,68.37,65.7565,C,18.6,Yes,No,PhD,High,1,6.3,69.4765,19,74.08161306100425
S3880,Sara,Williams,student2880@university.com,Male,21,CS,60.76,42.94,75.76,93.87,72.85,49.0,81.44,23.234888888888893,C,20.9,Yes,No,,Medium,6,8.9,45.35233333333334,6,85.49734540517028
S3881,Ahmed,Williams,student2881@university.com,Male,21,Engineering,34.8,90.26,42.85,95.65,79.52,78.60000000000001,92.51,75.998,C,13.0,Yes,Yes,,Low,9,7.1,77.718,11,76.62221920326606
S3882,Ali,Williams,student2882@university.com,Female,18,Mathematics,43.25,69.38,59.89,68.94,73.64,81.19999999999999,62.81,56.05550000000001,C,6.8,Yes,Yes,,High,3,7.9,63.69550000000001,5,77.62984232043456
S3883,Omar,Jones,student2883@university.com,Male,20,Engineering,60.82,88.88,41.92,68.63,47.03,39.8,80.05,60.49849999999999,D,11.9,No,Yes,High School,Low,5,7.7,63.81849999999999,16,76.48733698744925
S3884,Liam,Johnson,student2884@university.com,Male,23,CS,60.06,58.78,54.099999999999994,70.34,75.26,54.1,74.02,62.886,D,13.4,No,No,,Low,1,7.5,64.766,7,78.72370921668902
S3885,Ahmed,Davis,student2885@university.com,Female,21,Business,39.94,63.86,73.72999999999999,68.79,92.92999999999999,54.0,89.53,74.78999999999999,C,17.0,No,Yes,Master's,Medium,1,7.2,76.63,5,81.24129898245239
S3886,Liam,Davis,student2886@university.com,Female,18,CS,2.13,82.01,78.69,83.31,50.52,22.0,84.86,72.9085,C,14.8,No,Yes,Master's,Medium,2,5.1,75.3485,11,81.14547378106182
S3887,Emma,Davis,student2887@university.com,Male,23,CS,65.17,94.92,33.949999999999996,67.92,46.31999999999999,11.8,88.48,59.2195,D,18.0,Yes,Yes,High School,High,6,5.5,63.4195,15,76.63026169118297
S3888,Ahmed,Jones,student2888@university.com,Male,20,Engineering,48.27,45.27,60.339999999999996,51.02,74.30999999999999,54.400000000000006,64.4,20.0,D,9.9,Yes,Yes,,Low,7,8.4,36.261,3,84.475487779601
S3889,Omar,Brown,student2889@university.com,Female,19,Mathematics,47.36,91.69,60.239999999999995,71.95,52.08,12.0,85.22,20.0,C,9.6,Yes,Yes,,Low,5,4.9,31.044,5,79.69208906383605
S3890,Emma,Smith,student2890@university.com,Male,20,CS,15.1,87.58,37.529999999999994,61.21,75.73000000000002,34.6,80.29,20.0,D,13.8,Yes,Yes,Bachelor's,Low,1,4.8,30.205499999999994,5,73.05744875541379
S3891,Omar,Smith,student2891@university.com,Female,24,Business,46.12,58.93,63.32000000000001,51.44,70.55,18.6,72.83,57.8515,D,16.8,Yes,Yes,Bachelor's,Medium,1,5.4,61.2115,9,75.53757990433698
S3892,Sara,Williams,student2892@university.com,Male,20,CS,59.1,61.31,77.55,73.54,92.36,70.7,68.92,69.796,C,13.5,No,No,Master's,Medium,1,5.8,72.436,15,64.41673576270054
S3893,Ali,Williams,student2893@university.com,Female,23,Engineering,27.57,42.79,35.67,60.3,86.92999999999999,87.2,66.58,52.52000000000001,D,19.4,Yes,Yes,PhD,Medium,3,6.8,56.28000000000001,3,80.25996016087322
S3894,Omar,Davis,student2894@university.com,Female,23,Mathematics,52.46,40.94,82.1,72.64,80.38,57.8,50.48,61.346000000000004,D,12.8,No,No,Master's,Medium,4,7.0,63.106,6,86.52033231674419
S3895,Omar,Davis,student2895@university.com,Female,22,Business,45.59,68.62,63.23,63.89,51.72,41.0,58.48,53.06599999999999,D,9.4,No,Yes,High School,High,8,8.0,58.74599999999999,17,72.54576613775914
S3896,Sara,Williams,student2896@university.com,Male,22,Engineering,7.46,45.73,65.18999999999998,80.19,38.300000000000004,99.7,52.95,20.0,D,26.6,Yes,Yes,,High,9,4.4,21.88275,8,82.92769129169247
S3897,John,Johnson,student2897@university.com,Male,23,CS,90.74,51.64,40.28,99.54,81.30999999999999,2.1,92.42,20.0,C,10.0,Yes,No,Bachelor's,Low,5,5.0,30.194499999999998,11,82.15283692030954
S3898,Sara,Brown,student2898@university.com,Male,23,CS,71.16,90.81,66.08000000000001,77.36,55.35,30.4,93.0,61.152499999999996,B,29.2,No,No,Master's,High,4,6.5,73.1125,6,76.24061237206246
S3899,Emma,Brown,student2899@university.com,Male,19,Mathematics,46.05,74.26,20.0,82.34,61.86,27.9,92.31,45.34150000000001,C,29.7,No,Yes,High School,Low,10,5.3,59.14150000000001,8,87.68267078159084
S3900,Sara,Brown,student2900@university.com,Female,19,Engineering,74.17,78.02,49.03,95.96,57.29,35.6,90.9,22.201555555555558,C,22.4,No,No,PhD,Low,9,8.4,44.702333333333335,10,78.63669779887542
S3901,Sara,Brown,student2901@university.com,Female,20,Engineering,78.7,51.25,47.33,68.7,50.51,23.1,61.07,51.336,F,17.6,Yes,No,Master's,Medium,6,7.2,53.656,3,90.05134189918277
S3902,Ali,Williams,student2902@university.com,Female,24,Mathematics,69.96,89.72,75.52000000000001,58.33,49.59,26.4,74.59,58.667500000000004,C,24.9,Yes,Yes,,Medium,3,6.5,67.1875,14,71.82160515499889
S3903,Sara,Smith,student2903@university.com,Male,21,Business,86.66,92.08,56.21999999999999,64.14,31.980000000000004,25.8,95.39,20.0,C,26.8,Yes,No,,High,7,4.0,26.820500000000003,14,78.65432224204379
S3904,Liam,Williams,student2904@university.com,Male,24,Engineering,78.33,71.4,26.080000000000005,70.14,73.65,50.6,87.99,20.0,D,22.7,No,No,Bachelor's,High,9,8.3,38.578,10,79.24873987991671
S3905,Omar,Brown,student2905@university.com,Male,19,Mathematics,3.37,94.75,27.05,82.25,71.50999999999999,39.1,50.09,48.657500000000006,D,7.6,No,Yes,High School,High,10,6.3,55.417500000000004,12,79.7969348933966
S3906,Liam,Williams,student2906@university.com,Female,20,Engineering,68.4,90.69,40.91,50.23,37.86,63.9,72.97,49.4735,D,5.1,No,Yes,PhD,Low,2,6.7,57.7535,6,83.5816549214414
S3907,Ali,Brown,student2907@university.com,Male,24,Mathematics,28.48,83.88,39.080000000000005,92.67,71.54999999999998,51.4,50.53,54.94850000000001,D,9.8,Yes,Yes,PhD,Low,9,7.5,59.70850000000001,12,96.9906365883145
S3908,Maria,Jones,student2908@university.com,Male,18,CS,74.46,84.04,65.25999999999999,53.8,81.14999999999999,18.3,64.03,20.478222222222225,D,9.7,No,No,High School,Medium,2,8.7,40.13733333333334,14,82.2753307676738
S3909,John,Davis,student2909@university.com,Female,22,CS,60.95,46.32,65.91,95.03,70.94999999999999,81.0,71.79,20.0,C,9.6,Yes,Yes,Bachelor's,High,5,4.8,30.656999999999996,2,80.12120121312739
S3910,Liam,Smith,student2910@university.com,Female,24,Engineering,54.77,56.25,85.96,97.47,65.0,47.2,94.64,20.0,B,17.7,Yes,Yes,,Medium,1,4.4,37.467999999999996,9,74.51900238216238
S3911,Ali,Jones,student2911@university.com,Male,21,Engineering,75.74,44.01,86.56,99.51,55.03,15.3,82.72,20.0,C,18.0,Yes,No,PhD,High,2,4.6,33.694,10,70.54946763673124
S3912,Emma,Johnson,student2912@university.com,Female,20,CS,39.69,40.52,64.88999999999999,90.48,79.70999999999998,16.7,68.12,55.5985,C,23.1,Yes,Yes,High School,High,7,7.7,62.9185,17,78.05349903615348
S3913,Maria,Williams,student2913@university.com,Male,24,Business,53.81,49.5,26.58,57.09,57.38,79.7,74.53,20.0,F,10.0,Yes,No,Bachelor's,Medium,4,4.6,22.88575,17,68.16787422015157
S3914,Ali,Johnson,student2914@university.com,Female,23,Mathematics,67.42,92.83,48.02,85.31,79.24999999999999,70.3,90.87,68.639,B,7.3,No,No,,Low,7,6.5,75.399,3,93.02079176622807
S3915,Ali,Williams,student2915@university.com,Female,18,Business,91.13,54.39,58.87000000000001,60.17,77.23000000000002,50.7,64.98,53.9055,D,21.7,Yes,No,High School,High,4,7.5,59.865500000000004,19,81.05152321438612
S3916,John,Davis,student2916@university.com,Female,22,Business,82.42,98.21,65.14999999999999,94.86,86.00999999999999,30.6,80.75,76.484,B,17.1,Yes,No,Bachelor's,Medium,1,7.6,78.884,1,81.70779736723982
S3917,Omar,Jones,student2917@university.com,Male,18,Business,64.5,75.84,63.08,65.83,86.36999999999999,46.1,63.11,58.36749999999999,C,21.7,No,No,Master's,High,6,6.0,64.9275,12,81.97064447946055
S3918,Liam,Davis,student2918@university.com,Male,20,CS,92.27,54.24,94.0,66.34,85.44,63.6,74.0,74.6185,C,14.5,No,No,High School,Low,9,7.5,75.6185,7,82.01988382527733
S3919,Emma,Brown,student2919@university.com,Male,19,Engineering,74.66,69.83,74.71,95.88,33.3,87.89999999999999,51.23,20.0,C,23.8,No,No,PhD,Medium,6,8.8,39.51199999999999,4,76.52716527318115
S3920,Ahmed,Davis,student2920@university.com,Female,22,Business,51.69,53.15,28.209999999999994,50.66,41.949999999999996,55.6,92.61,20.0,D,22.1,Yes,Yes,High School,Low,7,4.1,22.736999999999995,10,71.24248648089825
S3921,Liam,Davis,student2921@university.com,Female,18,CS,98.83,99.04,44.919999999999995,59.7,40.71999999999999,27.7,52.42,49.047999999999995,D,21.3,Yes,No,,High,7,7.4,54.568,13,77.2465743674208
S3922,Ahmed,Brown,student2922@university.com,Female,19,Mathematics,61.5,90.84,74.14999999999999,71.1,43.66,4.3,61.22,55.4795,C,5.7,Yes,Yes,High School,Low,1,6.6,63.3995,2,79.90821887903131
S3923,Ali,Williams,student2923@university.com,Female,21,Engineering,67.93,41.57,66.49999999999999,85.04,30.110000000000003,17.5,66.68,44.582499999999996,D,26.5,No,No,,High,2,5.1,56.0625,10,76.76091349385955
S3924,Sara,Brown,student2924@university.com,Male,20,Mathematics,28.29,96.87,51.96,82.38,70.52,65.0,81.26,71.5935,C,14.4,Yes,Yes,Bachelor's,High,1,5.5,73.8735,4,73.56958225020026
S3925,Emma,Jones,student2925@university.com,Male,20,Business,66.28,83.26,70.4,83.47,37.97,16.0,86.0,23.337999999999997,C,8.4,No,No,Master's,High,1,8.2,45.086999999999996,18,68.08607614358978
S3926,Maria,Davis,student2926@university.com,Male,22,Engineering,22.89,44.94,65.84,94.0,59.150000000000006,48.2,54.02,52.420000000000016,D,23.9,No,Yes,,Medium,8,6.9,59.66000000000001,5,85.17866233486471
S3927,Sara,Brown,student2927@university.com,Female,18,Business,46.73,80.24,57.92999999999999,56.05,84.46000000000001,69.9,52.17,20.0,D,17.2,Yes,Yes,Bachelor's,Low,4,4.1,27.852999999999994,19,68.92961375276647
S3928,Sara,Davis,student2928@university.com,Female,21,Engineering,69.78,78.82,33.05000000000001,76.11,68.39000000000001,30.8,89.95,20.0,C,5.8,No,No,Bachelor's,Low,10,8.8,39.5,2,80.85704897951753
S3929,Liam,Jones,student2929@university.com,Male,23,Business,56.55,53.13,77.4,86.27,81.28000000000002,66.9,85.61,67.06800000000001,B,24.5,No,Yes,Master's,Medium,8,7.3,75.028,12,82.93548963150148
S3930,Emma,Johnson,student2930@university.com,Female,22,Mathematics,93.57,85.51,77.30999999999999,81.81,57.97,58.1,91.58,78.41749999999999,B,15.9,Yes,No,PhD,Medium,5,6.2,80.0975,17,63.12115180422478
S3931,Omar,Jones,student2931@university.com,Male,23,Mathematics,75.57,45.22,34.46000000000001,72.42,60.87,43.9,83.83,49.5,D,23.9,Yes,No,PhD,Low,1,7.6,57.339999999999996,10,76.02287604122597
S3932,Ali,Smith,student2932@university.com,Female,22,Business,78.26,69.37,63.250000000000014,50.86,46.890000000000015,89.7,87.55,20.0,C,23.9,Yes,No,High School,High,9,5.0,28.455000000000002,2,81.55507537189095
S3933,Ali,Smith,student2933@university.com,Female,18,Engineering,53.36,40.6,68.41,53.02,58.61000000000001,69.2,68.95,50.6995,D,7.5,Yes,Yes,PhD,Low,3,5.3,58.7395,6,74.97745584533588
S3934,Ali,Smith,student2934@university.com,Male,21,Mathematics,55.85,98.12,79.45,55.95,64.09,36.1,79.51,20.0,C,20.3,Yes,Yes,High School,High,7,4.8,33.047999999999995,8,80.54199124044105
S3935,Ali,Davis,student2935@university.com,Male,18,Engineering,51.24,85.09,49.37,67.16,47.81,80.39999999999999,90.27,68.462,C,14.0,Yes,No,,High,7,6.0,70.462,19,62.63459010875921
S3936,Liam,Williams,student2936@university.com,Female,20,Engineering,30.49,49.53,89.80999999999999,55.88,52.14,73.8,58.61,22.32577777777778,D,18.7,Yes,Yes,,Low,10,8.5,40.62866666666667,11,71.75193535283194
S3937,Ahmed,Williams,student2937@university.com,Male,23,Mathematics,57.28,60.5,34.08,71.3,70.11999999999999,79.2,71.14,50.775999999999996,D,7.2,No,No,High School,Medium,10,5.9,58.336,12,83.68039378022439
S3938,Ali,Williams,student2938@university.com,Male,19,CS,57.25,49.63,64.68,58.93,77.28999999999999,64.1,87.02,62.10999999999999,C,19.7,No,Yes,Master's,Medium,4,5.4,67.78999999999999,9,85.1352292608888
S3939,Ahmed,Davis,student2939@university.com,Female,24,CS,82.17,86.0,63.190000000000005,88.96,62.23,37.9,76.63,62.59250000000001,C,24.4,No,No,Master's,High,8,7.5,70.7125,2,76.84589503046278
S3940,Ahmed,Jones,student2940@university.com,Female,20,Engineering,61.47,43.53,38.5,93.57,36.9,34.900000000000006,84.08,20.0,C,29.7,Yes,No,PhD,Low,8,8.3,33.46199999999999,8,72.39768708764556
S3941,Omar,Williams,student2941@university.com,Female,20,Mathematics,57.89,90.42,60.98,69.48,62.73,65.4,64.64,63.276999999999994,C,13.0,Yes,No,,Low,2,5.2,67.03699999999999,11,68.95813905493549
S3942,Ali,Johnson,student2942@university.com,Male,23,CS,8.41,96.53,81.29,75.57,42.64,13.1,51.62,58.63850000000001,C,8.9,No,Yes,,Medium,8,8.0,64.7185,4,89.21000074767215
S3943,John,Smith,student2943@university.com,Female,22,Business,38.11,80.6,73.68,97.67,92.48,82.0,51.46,70.6845,C,14.1,Yes,Yes,Master's,Low,5,5.5,73.2045,10,80.5569542675248
S3944,Maria,Jones,student2944@university.com,Female,20,Engineering,0.4,52.78,50.3,76.78,73.91,37.0,97.14,57.704,C,5.5,No,Yes,Bachelor's,Medium,2,5.2,67.464,16,85.04260820533051
S3945,Sara,Smith,student2945@university.com,Female,24,CS,67.43,61.61,45.94000000000001,99.75,51.52000000000001,63.0,97.23,72.016,C,15.2,Yes,No,Master's,High,6,6.4,72.896,8,78.18044218086261
S3946,Ahmed,Williams,student2946@university.com,Female,21,Mathematics,22.72,68.63,20.0,57.11,31.199999999999996,49.900000000000006,60.56,20.0,F,27.9,Yes,Yes,Master's,Low,8,4.3,20.0,4,70.43333874925536
